id,Grouper,Meaning,Tack_1,Tack_2,Tack_3,Tack_4,Free_Text_Tack_1,Free_Text_Tack_2,Free_Text_Tack_3,Free_Text_Tack_4,Free_Text_Tack_5,Free_Text_Tack_6,Table_Group,List_A,List_B,List_C,Free_Text_List,created_at
,SPEED F,SPEED CHANGES. Carry out frequent speed changes between __ knots and optimum sonar speed.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,SPEED G,GUIDE proceed at speed Free_Text_Tack_1 upon passing point indicated,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,SPEED H,PROCEED at speed Free_Text_Tack_1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,SPEED K,FLAGS. SHOW SPEED FLAGS. (See Article 802.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,SPEED L,"REPLENISHMENT UNITS alter speed when ordered by control ships to Free_Text_Tack_1 knots. Ships not in replenishment unit are to alter speed similarly, preserving true bearings and distance from the formation guide. Ships in replenishment units preserve relative bearings and distances from unit guides.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,SPEED M,MAXIMUM speed. Proceed at maximum speed (or __ ).,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,SPEED N,NORMAL speed. Proceed at normal speed (or __ ),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,SPEED O,ECONOMICAL speed. Proceed at economical speed for your unit.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,SPEED P,SONAR SPEED. Proceed at Tack_1 sonar speed.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,SPEED R,"REDUCES SPEED. If necessary to avoid damage, reduce speed (to __ ).",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,SPEED S,STOP ENGINES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,SPEED T,MASKING. Use turn count masking or differentiate propeller revolutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,SPEED U,SAFE speed. FOLLOW at safe speed.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,SPEED V,STEERAGEWAY speed. Proceed at steerageway speed.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,SPEED W,STATIONING speed. Proceed at stationing speed.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,SPEED X,OPERATIONAL speed. Proceed at operational speed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,SPEED Y,STREAMING speed. Proceed at operational speed and Stream Sweep required (or equipment taken from Table Y).,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,A SPEED,SCREEN speed is Free_Text_Tack_1 . (Two numerals groups separated by TACK indicate:) First group …..Lower limit of speed to be used. Second group………Upper limit of speed to be used.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,B SPEED,BASE speed is Free_Text_Tack_1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,C SPEED,MAXIMUM SPEED (or____) which can be maintained by this unit or unit indicate is,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,D SPEED,CHANGING SPEED. I am__ speed (to_ knots).,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,E SPEED,ENEMY speed is Free_Text_Tack_1. (Two numeral groups separated by TACK indicate limits between which enemy is expected to proceed.),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,F SPEED,"LAUNCHING, RECOVERY or Aircraft Operations speed. Speed for impending, launching, recovery or aircraft operation is __ .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,G SPEED,GUIDE'S speed is Free_Text_Tack_1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,H SPEED,MY ENGINES are turning List_A ( List A) at (____ ) (List B).,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NULL
,I SPEED,OPERATIONAL speed will be required at Free_Text_Tack_1.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,J SPEED,FUEL at present speed (or__) will last Free_Text_Tack_1 hours,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,K SPEED,ZIGZAG SPEED is Free_Text_Tack_1 . (Two numeral groups separated by TACK indicated:),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,L SPEED,LOG SPEED. My (or unit indicate) LOG SPEED is Free_Text_Tack_1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,M SPEED,MY (or unit indicate) speed is Free_Text_Tack_1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,N SPEED,NORMAL speed is Free_Text_Tack_1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,O SPEED,SEARCH SPEED. Search speed is Free_Text_Tack_1 (Two numeral groups separated by TACK indicate) First group …. Speed down the convoy Second group…….Speed up the convoy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,P SPEED,"SONAR SPEED. My List_A , List_B sonar speed is Free_Text_Tack_1",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,NULL
,Q SPEED,SAFE MCM speed. Safe minimum (or __) speed over the ground is __ .,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,R SPEED,REPLENISHMENT speed is Free_Text_Tack_1.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,S SPEED,STATIONING speed is Free_Text_Tack_1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,T SPEED,MAXIMUM speed is Free_Text_Tack_1 can be maintained on present course (or on course_) without risk of damage,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,U SPEED,MAXIMUM speed. Speed in EXCESS of will not be required during the night or until time indicated.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,V SPEED,MAXIMUM (or_) speed of this or indicated ship is Free_Text_Tack_1.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,W SPEED,MAXIMUM speed which can be maintained with present engineering configuration is __ .,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,X SPEED,OPERATIONAL speed is Free_Text_Tack_1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,Y SPEED,STREAMING (or_) speed is Free_Text_Tack_1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,Z SPEED,CONVOY speed is Free_Text_Tack_1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,SCREEN D,FORM DEPARTURE SCREEN.,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,NULL
,SCREEN E,FORM __ ENTRY SCREEN (at__ ).,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,SCREEN H,SHIP/HELICOPTER SCREEN. Form Tack_1 screen. (Screen center _____) (Screen axis) (on circle _____),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,SCREEN I,SCREEN THIS UNIT or unit indicated (against__),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,SCREEN J,ADJUST STATION Tack_1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,SCREEN K,FORM SECTOR SCREEN. Screen centre is Free_Text_Tack_1 Ship or helicopter indicated take sector indicated Free_Text_Tack_2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NULL
,SCREEN L,TAKE SCREEN STATION Free_Text_Tack_1 while this ship or unit indicated is absent.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,SCREEN M,TAKE STATION within your sector as indicated,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NULL
,SCREEN N,SCREEN AHEAD of main body or convoy or unit indicated (on MLA __ ).,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,SCREEN P,"SHIFT __ (List A) BOUNDARIES of sector assigned __ ten of degrees,__ (List B).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,SCREEN Q,CHANGE __ (List A) LIMITS of sector assigned __ (List B) Screen centre __ thousand yards,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,SCREEN S,SCREENING HELOS are to__,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,SCREEN T,PICKETS ( ) are to be stationed on bearing __ from screen centre or unit indicated distance __ miles.Number of pickets may be indicated by numerals following DESIG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,SCREEN U,CEASE PATROLLING,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,SCREEN V,RESUME PATROLLING,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,SCREEN W,BULGE THE SCREEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,SCREEN X,REFORM THE PRESENT TYPE OF SCREEN in sector indicator.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,SCREEN Z,PATROL YOUR STATIONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,B SCREEN,SCREENED SECTOR. Main body or convoy or unit indicated is screened in sector indicated (on MLA______ ).,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,D SCREEN,DEPARTURE SCREEN is the screen formed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,E SCREEN,ENTRY SCREEN IS THE SCREEN FORMED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,H SCREEN,SCREEN FORMED is __ screen.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,I SCREEN,SCREENED UNIT. This unit or unit indicated is screen (against Table_Group attack). Type of attacking unit may be indicated from Table F or V.,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NULL
,J SCREEN,Sequence OF SCREEN UNITS clockwise from MLA ia as indicated.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,K SCREEN,SECTOR SCREEN is formed. Screen centre is Free_Text_Tack_1 Ship or helicopter indicated is in sector indicated Free_Text_Tack_2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NULL
,L SCREEN,SCREEN CENTRE is Tack_1.,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NULL
,M SCREEN,SCREEN UNITS. The number of ships assigned to the screen is Free_Text_Tack_1 and the number of helicopters (suffixed by h) is Free_Text_Tack_2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NULL
,N SCREEN,"SCREEN STATIONS. The number of assigned screen sectors, Stations or patrol lines is Free_Text_Tack_1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,O SCREEN,"UNOCCUPIED SCREEN STATIONS. Sectors, stations or patrol lines the screens which are unoccupied are as indicated. If, for example, a Screen unit is order to leave its assigned station for replenishing, this station is unoccupied",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,T SCREEN,PICKETS ( __ ) are stationed on bearing __ from Screen Centre or unit indicated distance __ miles. Number of pickets may be indicated by numeral following DESIG.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,U SCREEN,SCREEN HAS CEASED PATROLLING,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,V SCREEN,SCREEN HAS RESUMED PATROLLING.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,W SCREEN,SCREEN IS BULGED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,Z SCREEN,SHIPS ARE PATROLLING THEIR STATIONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 1A,I am __ (geographic sector preceded by DESIG),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 1B,ASSUME DUTIES OF __ (geographic sector preceded by DESIG).,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 1C,"LOST CONTACT. In event of lost contact, units are to carry out Search plan __",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 1D,ATTACK __ (PORT/STBD).,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 1E,CONDUCT attack Table_Group (with ASW weapon from Table A).,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NULL
,FLAG 1F,EXECUTIVE PLAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 1G,CORDON SECTORS (Callsign preceded by DESIG followed by sectors) Free_Text_Tack_1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 1J,HYDROPHONE CONTACT (__ evaluation) (____ bearing from this unit or unit indicated),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 1K,SUBMARINE ASPECT. Submarine aspect is as indicated (PORT/STBD) may be added),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 1L,"SONAR CONTACT. (Vol. I, Chapter 10). I am holding sonar echo contact (bearing _____)( range _____ hundreds of yards) from this unit or position indicated",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 1M,BEARING. Sonar bearing is Free_Text_Tack_1 (range Free_Text_Tack_2 hundreds of yards) from this unit or unit indicated,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 1N,COMMUNICATIONS. Have List_A (from List A) (List_B type from List B) underwater cornmunlcatlons with submarine.,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,NULL
,FLAG 1O,"KEEP CLEAR of this unit or unit indicated or position indicated (or ____) (a) Contact (bearing __ , range __ from me). (b) Operational stand-off range. (c)Emergency stand-off range.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 1P,"SUBMARINE'S course, speed, bearing, range and depth is as indicated from this unit or unit indicated is __ . (a) course Free_Text_Tack_1(b) speed Free_Text_Tack_2(c)bearing Free_Text_Tack_3(d) range in Free_Text_Tack_4 hundred of yards (e)Depth in Free_Text_Tack_5 feet (f) Time Free_Text_Tack_6",0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,NULL
,FLAG 1Q,OPERATE SONAR in Tack_1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 1R,"CONTACT. Sonar contact is __ (Vol. I, Chapter 10).",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 1S,"CONTACT. Consider your present contact is a submarine (or _) (Vol. I, Chapter 10)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 1T,TAKE STATION,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,NULL
,FLAG 1U,CONTACT (sonar or hydrophone) is firm (or _).,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 1V,DOPPLER effect is estimated as Tack_1 ( Free_Text_Tack_2 knots).,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NULL
,FLAG 1W,DECOY. Submarine has released (or is releasing) decoy of __ target type,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 1X,SUBMARINE is under me or ship indicated (____),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 1Y,LOST CONTACT. Have lost contact (and __),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 1Z,"BREAK OFF. The operation is to be discontinued and ships are to manoeuvre to avoid collision, resuming the action as soon as practicable (Vol. I, Chapter 11).",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK1,ATTACK. Make Table_Group (with ASW weapon from Table S)(Vol. I Chapter 11).,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NULL
,AK2,ATTACK METHOD. Use attack method Free_Text_Tack_1 (attack method to be preceded by DESIG).,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK3,HOLD DOWN. Hold down enemy submarine(s) following this force,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,AK4,NUCLEAR. Stand by for nuclear depth charge/bomb attack in Free_Text_Tack_1 minutes (detonation expected bearing Free_Text_Tack_2 range Free_Text_Tack_3 thousand yards from this unit or unit indicated).,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,NULL
,AK6,RESULT of attacks indicated Tack_1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,AK7,"TORPEDO DEPTH. Set torpedoes to Free_Text_Tack_1 (feet) floor Free_Text_Tack_2 (feet) ceiling, Free_Text_Tack_3 (feet) initial search depth.",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,NULL
,AK8,WEAPON DEPTH. Set ASW weapon __ (to a depth of __ feet,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK9,WEAPONS TIGHT. ASW weapon tight ( ).,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NULL
,AK13,"AUTHORITY. Authority to is delegated to Screen Commander, (Vol. 1 Chapter 13)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK14,"DISPATCH SAU. DeSignate and dispatch _ SAU (consisting of __ number of ships, to investigate contact at datum (datum designation preceded by DESIG) (bearing __ distance __ from this ship or unit indicated)(VoJ. 1, Chapter 10.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK15,INVESTIGATE. Leave present assignmentto investigate,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK16,INVESTIGATE. Leave present assignment to investigate datum/track number (preceded by DESIG) in position __ (position established at time __).,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK17,REJOIN. If not in contact with submarine rejoin now (or at_),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK18,SAU COMMANDER __,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK19,SAU. Form SAU and investigate Tack_1 (bearing Free_Text_Tack_1 from this ship or ship indicated).,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK20,SCENE OF ACTION COMMANDER (SAC) __,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK24,BATHYTHERMOGRAPH.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK25,BATHYTHERMOGRAPH reading are Free_Text_Tack_1. This signal is to be completed with as many five digit groups as are needed to report significant paints in the vertical gradient of sea water temperature. The first two digits of each group indicate the depth of the water in multiples of ten feet at which this temperature accurse. The last three digits of each group indicate water temperature to the nearest tenth of a degree of Fahrenheitl. For depths of less than 100 feet the first of the five digits of each group will be zero. The final group of the signal to indicate the time of the bathythennograph reading.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK27,"SONAR RANGE Tack_1 is Free_Text_Tack_1 hundreds of yards. (Vol. I, Chapter 10.)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK31,"AIRCRAFT CONTACT. Aircraft has indicated by Tack_1 , contact with a submarine (bearing Free_Text_Tack_1) (distance Free_Text_Tack_2 miles) from this unit or unit indicated (or position Free_Text_Tack_3) at time Free_Text_Tack_4.",1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,NULL
,AK32,CONTACT reported by this unit or unit indicated at time Free_Text_Tack_1 is in position Free_Text_Tack_2 at time Free_Text_Tack_3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,NULL
,AK33,DEPTH. Submarine is at a depth of Free_Text_Tack_1 feet.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK35,INDICATIONS. Submarine indication are Tack_1 (in position Free_Text_Tack_1),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK36,MOVEMENT OF SUBMARINE is as Tack_1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,AK37,POSITION. Submarine's position was obtained by Tack_1 (and is accurate within __ miles).,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,AK38,SCREW COUNT is RPM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,AK42,"STREAM/LAUNCH protective devices (or __). (Vol. I, Chapter 10.)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK43,TORPEDO COUNTERMEASURES. Take torpedo countenneasures indicated.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,AK44,TORPEDO. Suspect that submarine has fired torpedo (in position _). Keep clear of this area for 15 minutes and take appropriate countenneasures. Three numerals may be added to indicate estimated initial course of torpedo.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,AK48,CONDITION of sonar equipment is __ (until ___). (Vol. I Chapter 13).,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,AK49,DOMES/TRANSDUCERS _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,AK50,FREQUENCY of sonar equipment Is _______KHz,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK52,"LIGHTS. Use ASW lights __ . (Vol. I Chapter 10, 11)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK53,MACHINERY. Stop main and auxiliary machinery for 2 minutes in order to use listening gear.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,AK54,OPERATE VDS. Transmit on Variable Depth Sonar Transducer at depth desired (or at depth in feet indicated by numerals following TACK),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK55,SONAR OPERATION __,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK56,SONAR WATCH. Set sonar watch (or _____). Numerals following indicate frequency in KHz.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK57,UNABLE TO OPERATE sonar equipment effectively (due to ____),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK58,UNABLE TO USE ASW WEAPON(S).Am unable to use ASW weapon(s) (until ______),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK62,CARRY OUT PRACTICE. Carry out ASW practise number _______ (for______minutes),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK63,EXPLOSIVE CHARGES. Fire __ explosive charges.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK64,ORDER SUBMARINE to __ (List A) by any means (or by__ List B).,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NULL
,AK65,PROCEED CLEAR of submarine ( __ ),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK67,SUBMARINE SAFETY COURSE is_____,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK68,SUBMARINE SIGNAL. Have sighted __,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK69,SUBMERGE (or submerge to____).,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK70,SURFACE. Come to surface (or __ ).,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK71,"TAKE SUBMARINE DIVING STATION. Surface ships take station approximately 1,500 yards on the nearest quarter of submarine",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK72,TAKE SUBMARINE SURFACING STATION. Surface ship alter to safety course and maintain present bearings and distances from the Guide.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,AK77,ENEMY SUBMARINES are believed to be in this vicinity (or position______ ),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK78,FRIENDLY SUBMARINE bearing __ (distance ___).,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK82,"APPROACH TO DATUM. Intend _____ approach to datum. (Vol. I, Chapter 11)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK83,"APPROACH TO DATUM/CONTACT INFORMATION, __",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK86,DATUM __ .(Vol.l Chapter 10)(d) Datum error (a) Designation (b) Position (c) Datum time (d) Datum error (e) Source of information. (f) Classification of contact,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK87,HELICOPTER RANDOM DIP. Helicopters (indicated) are to random dip __ .,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,NULL
,AK88,"INTENTIONS. SAU Commanders intentions (Vol. 1, Chapter 12)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK89,MARKER. Drop a marker ( ),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK91,"PATROL. Establish a _ (Vol. I, Chapter 8)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK92,SEARCH for submarine at datum Free_Text_Tack_1 datum time Free_Text_Tack_2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NULL
,AK93,SONAR SEARCH. Conduct __ sonar search (between true bearing __ and _) (between relative bearings PORT and STBD __) (on bearing ___).,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK94,SUBMARINE'S LIMITING COURSES and SPEEDS are,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NULL
,AK96,AIRCRAFT SEARCH. Carry out Air Plan number Free_Text_Tack_1 . Details of plan may be given by numeral groups following in the order given in the plan. Numeral an/or letter groups omitted must be indicated by substituting NEGAT. (Vol. I Chapter 11.),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK99,INTERCEPTING. Carry out intercepting search ( ).,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK 100,"SEMARAK API. Carryout antisubmarine search plan SEMARAK API with the following purpose. (Vol. I Chapter 11, 12)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK101,REPEAT SEARCH using previously assigned search centre(s)(or use search centre bearing __ distance __ hundred of yards from datum).,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK102,SEARCH CENTER is at zero time __ (____),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK103,"SEARCH DETAILS. Carry out ASW search plan __ . Details of search plan are __ . (If helicopters are used, the letter H is to be added to the plan number) (Vol. I, Chapter 11, 12).",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NULL
,AK104,SURFACE SEARCH PLANS. Carry out anti submarine surface search plan Free_Text_Tack_1 . (Vol. 1 Chapter 11),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK105,"SUPPORT METHOD. Carry out support method __ .(Vol. 1, Chapter 11, 12)",1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,NULL
,AK109,ANTI-UNDERWATER SABOTEUR. Assume operation Awkward state __,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK110,DETECTION (or _ type) has been obtained which may be due to a submarine or small battle unit approaching harbour.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK111,FRIENDLY SWIMMERS.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK112,STOP Tack_1 against underwater saboteur,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AK113,UNDERWATER LIGHTINGS. Switch on underwater lightings.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,AP1,BEACH. Landing beach is Table_Group (from Table Q),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AP2,COMMENCE __ (at beach___)(of unit __ preceded by DESIG),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AP3,CONDITIONS for beaching are suitable (or___),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AP6,HOIST/RECOVER all landing craft/amphibious (____) (at___),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,AP7,HOUR indicated by letter following DESIG is Free_Text_Tack_1 .,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NULL
